Country,CL_DistrictRes,Date,incid
Sierra Leone,KAILAHUN,2015-01-15,0
Sierra Leone,KAILAHUN,2015-01-16,0
Sierra Leone,KAILAHUN,2015-01-17,0
Sierra Leone,KAILAHUN,2015-01-18,0
Sierra Leone,KAILAHUN,2015-01-19,0
Sierra Leone,KAILAHUN,2015-01-20,0
Sierra Leone,KAILAHUN,2015-01-21,0
Sierra Leone,KAILAHUN,2015-01-22,1
Sierra Leone,KAILAHUN,2015-01-23,0
Sierra Leone,KAILAHUN,2015-01-24,0
Sierra Leone,KAILAHUN,2015-01-25,1
Sierra Leone,KAILAHUN,2015-01-26,0
Sierra Leone,KAILAHUN,2015-01-27,1
Sierra Leone,KAILAHUN,2015-01-28,0
Sierra Leone,KAILAHUN,2015-01-29,0
Sierra Leone,KAILAHUN,2015-01-30,0
Sierra Leone,KAILAHUN,2015-01-31,0
Sierra Leone,KAILAHUN,2015-02-01,0
Sierra Leone,KAILAHUN,2015-02-02,0
Sierra Leone,KAILAHUN,2015-02-03,0
Sierra Leone,KAILAHUN,2015-02-04,0
Sierra Leone,KAILAHUN,2015-02-05,0
Sierra Leone,KAILAHUN,2015-02-06,0
Sierra Leone,KAILAHUN,2015-02-07,0
Sierra Leone,KAILAHUN,2015-02-08,0
Sierra Leone,KAILAHUN,2015-02-09,0
Sierra Leone,KAILAHUN,2015-02-10,0
Sierra Leone,KAILAHUN,2015-02-11,0
Sierra Leone,KAILAHUN,2015-02-12,0
Sierra Leone,KAILAHUN,2015-02-13,0
Sierra Leone,KAILAHUN,2015-02-14,0
Sierra Leone,KAILAHUN,2015-02-15,0
Sierra Leone,KAILAHUN,2015-02-16,0
Sierra Leone,KAILAHUN,2015-02-17,0
Sierra Leone,KAILAHUN,2015-02-18,0
Sierra Leone,KAILAHUN,2015-02-19,0
Sierra Leone,KAILAHUN,2015-02-20,1
Sierra Leone,KAILAHUN,2015-02-21,0
Sierra Leone,KAILAHUN,2015-02-22,0
Sierra Leone,KAILAHUN,2015-02-23,0
Sierra Leone,KAILAHUN,2015-02-24,0
Sierra Leone,KAILAHUN,2015-02-25,0
Sierra Leone,KAILAHUN,2015-02-26,1
Sierra Leone,KAILAHUN,2015-02-27,0
Sierra Leone,KAILAHUN,2015-02-28,0
Sierra Leone,KAILAHUN,2015-03-01,0
Sierra Leone,KAILAHUN,2015-03-02,1
Sierra Leone,KAILAHUN,2015-03-03,0
Sierra Leone,KAILAHUN,2015-03-04,0
Sierra Leone,KAILAHUN,2015-03-05,0
Sierra Leone,KAILAHUN,2015-03-06,0
Sierra Leone,KAILAHUN,2015-03-07,0
Sierra Leone,KAILAHUN,2015-03-08,0
Sierra Leone,KAILAHUN,2015-03-09,0
Sierra Leone,KAILAHUN,2015-03-10,1
Sierra Leone,KAILAHUN,2015-03-11,0
Sierra Leone,KAILAHUN,2015-03-12,0
Sierra Leone,KAILAHUN,2015-03-13,0
Sierra Leone,KAILAHUN,2015-03-14,0
Sierra Leone,KAILAHUN,2015-03-15,0
Sierra Leone,KAILAHUN,2015-03-16,0
Sierra Leone,KAILAHUN,2015-03-17,0
Sierra Leone,KAILAHUN,2015-03-18,0
Sierra Leone,KAILAHUN,2015-03-19,0
Sierra Leone,KAILAHUN,2015-03-20,0
Sierra Leone,KAILAHUN,2015-03-21,0
Sierra Leone,KAILAHUN,2015-03-22,0
Sierra Leone,KAILAHUN,2015-03-23,0
Sierra Leone,KAILAHUN,2015-03-24,1
Sierra Leone,KAILAHUN,2015-03-25,1
Sierra Leone,KAILAHUN,2015-03-26,0
Sierra Leone,KAILAHUN,2015-03-27,0
Sierra Leone,KAILAHUN,2015-03-28,0
Sierra Leone,KAILAHUN,2015-03-29,0
Sierra Leone,KAILAHUN,2015-03-30,0
Sierra Leone,KAILAHUN,2015-03-31,0
Sierra Leone,KAILAHUN,2015-04-01,0
Sierra Leone,KAILAHUN,2015-04-02,0
Sierra Leone,KAILAHUN,2015-04-03,0
Sierra Leone,KAILAHUN,2015-04-04,0
Sierra Leone,KAILAHUN,2015-04-05,0
Sierra Leone,KAILAHUN,2015-04-06,0
Sierra Leone,KAILAHUN,2015-04-07,0
Sierra Leone,KAILAHUN,2015-04-08,0
Sierra Leone,KAILAHUN,2015-04-09,1
Sierra Leone,KAMBIA,2014-05-29,1
Sierra Leone,KAMBIA,2014-05-30,0
Sierra Leone,KAMBIA,2014-05-31,0
Sierra Leone,KAMBIA,2014-06-01,0
Sierra Leone,KAMBIA,2014-06-02,0
Sierra Leone,KAMBIA,2014-06-03,0
Sierra Leone,KAMBIA,2014-06-04,0
Sierra Leone,KAMBIA,2014-06-05,0
Sierra Leone,KAMBIA,2014-06-06,0
Sierra Leone,KAMBIA,2014-06-07,0
Sierra Leone,KAMBIA,2014-06-08,0
Sierra Leone,KAMBIA,2014-06-09,0
Sierra Leone,KAMBIA,2014-06-10,0
Sierra Leone,KAMBIA,2014-06-11,0
Sierra Leone,KAMBIA,2014-06-12,0
Sierra Leone,KAMBIA,2014-06-13,0
Sierra Leone,KAMBIA,2014-06-14,0
Sierra Leone,KAMBIA,2014-06-15,0
Sierra Leone,KAMBIA,2014-06-16,0
Sierra Leone,KAMBIA,2014-06-17,0
Sierra Leone,KAMBIA,2014-06-18,0
Sierra Leone,KAMBIA,2014-06-19,0
Sierra Leone,KAMBIA,2014-06-20,0
Sierra Leone,KAMBIA,2014-06-21,0
Sierra Leone,KAMBIA,2014-06-22,0
Sierra Leone,KAMBIA,2014-06-23,0
Sierra Leone,KAMBIA,2014-06-24,0
Sierra Leone,KAMBIA,2014-06-25,0
Sierra Leone,KAMBIA,2014-06-26,0
Sierra Leone,KAMBIA,2014-06-27,0
Sierra Leone,KAMBIA,2014-06-28,0
Sierra Leone,KAMBIA,2014-06-29,0
Sierra Leone,KAMBIA,2014-06-30,0
Sierra Leone,KAMBIA,2014-07-01,0
Sierra Leone,KAMBIA,2014-07-02,0
Sierra Leone,KAMBIA,2014-07-03,0
Sierra Leone,KAMBIA,2014-07-04,0
Sierra Leone,KAMBIA,2014-07-05,0
Sierra Leone,KAMBIA,2014-07-06,0
Sierra Leone,KAMBIA,2014-07-07,0
Sierra Leone,KAMBIA,2014-07-08,0
Sierra Leone,KAMBIA,2014-07-09,0
Sierra Leone,KAMBIA,2014-07-10,0
Sierra Leone,KAMBIA,2014-07-11,0
Sierra Leone,KAMBIA,2014-07-12,0
Sierra Leone,KAMBIA,2014-07-13,0
Sierra Leone,KAMBIA,2014-07-14,0
Sierra Leone,KAMBIA,2014-07-15,0
Sierra Leone,KAMBIA,2014-07-16,0
Sierra Leone,KAMBIA,2014-07-17,0
Sierra Leone,KAMBIA,2014-07-18,0
Sierra Leone,KAMBIA,2014-07-19,0
Sierra Leone,KAMBIA,2014-07-20,0
Sierra Leone,KAMBIA,2014-07-21,0
Sierra Leone,KAMBIA,2014-07-22,0
Sierra Leone,KAMBIA,2014-07-23,0
Sierra Leone,KAMBIA,2014-07-24,0
Sierra Leone,KAMBIA,2014-07-25,0
Sierra Leone,KAMBIA,2014-07-26,0
Sierra Leone,KAMBIA,2014-07-27,0
Sierra Leone,KAMBIA,2014-07-28,0
Sierra Leone,KAMBIA,2014-07-29,0
Sierra Leone,KAMBIA,2014-07-30,0
Sierra Leone,KAMBIA,2014-07-31,0
Sierra Leone,KAMBIA,2014-08-01,0
Sierra Leone,KAMBIA,2014-08-02,0
Sierra Leone,KAMBIA,2014-08-03,0
Sierra Leone,KAMBIA,2014-08-04,0
Sierra Leone,KAMBIA,2014-08-05,0
Sierra Leone,KAMBIA,2014-08-06,0
Sierra Leone,KAMBIA,2014-08-07,0
Sierra Leone,KAMBIA,2014-08-08,0
Sierra Leone,KAMBIA,2014-08-09,0
Sierra Leone,KAMBIA,2014-08-10,0
Sierra Leone,KAMBIA,2014-08-11,0
Sierra Leone,KAMBIA,2014-08-12,0
Sierra Leone,KAMBIA,2014-08-13,0
Sierra Leone,KAMBIA,2014-08-14,0
Sierra Leone,KAMBIA,2014-08-15,0
Sierra Leone,KAMBIA,2014-08-16,0
Sierra Leone,KAMBIA,2014-08-17,0
Sierra Leone,KAMBIA,2014-08-18,0
Sierra Leone,KAMBIA,2014-08-19,0
Sierra Leone,KAMBIA,2014-08-20,0
Sierra Leone,KAMBIA,2014-08-21,0
Sierra Leone,KAMBIA,2014-08-22,0
Sierra Leone,KAMBIA,2014-08-23,0
Sierra Leone,KAMBIA,2014-08-24,0
Sierra Leone,KAMBIA,2014-08-25,0
Sierra Leone,KAMBIA,2014-08-26,0
Sierra Leone,KAMBIA,2014-08-27,0
Sierra Leone,KAMBIA,2014-08-28,0
Sierra Leone,KAMBIA,2014-08-29,0
Sierra Leone,KAMBIA,2014-08-30,0
Sierra Leone,KAMBIA,2014-08-31,0
Sierra Leone,KAMBIA,2014-09-01,1
Sierra Leone,KAMBIA,2014-09-02,0
Sierra Leone,KAMBIA,2014-09-03,0
Sierra Leone,KAMBIA,2014-09-04,2
Sierra Leone,KAMBIA,2014-09-05,0
Sierra Leone,KAMBIA,2014-09-06,2
Sierra Leone,KAMBIA,2014-09-07,2
Sierra Leone,KAMBIA,2014-09-08,0
